88,KPbI_3,Pure,1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
89,KPbBr_3,Pure,1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
90,KPbCl_3,Pure,1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
91,K_0.125FA_0.875SnBr_3,A-site mixed,2.4025,408.25,351.85,1.07,44.3121625,13.57,795.3125,5.97875,34.9875,2.35125,82,7.5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
92,K_0.125FA_0.875SnCl_3,A-site mixed,2.4025,408.25,351.85,1.07,44.3121625,13.57,795.3125,5.97875,34.9875,2.35125,82,7.5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
93,K_0.375Rb_0.25FA_0.375GeI_3,A-site mixed,1.9175,747.25,337.2075,1.118,52.9251875,33.0825,576.2125,3.89625,57.0125,1.47625,50.5,5.75,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
94,Rb_0.375Cs_0.125FA_0.5BaI_3,A-site mixed,2.08625,637.875,331.92875,1.35825,71.1921,27.57,622.6375,4.389,48.9175,1.69125,66.25,6.625,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
95,K_0.25Cs_0.125FA_0.625BaI_3,A-site mixed,2.17625,575.625,343.1425,1.13625,54.548375,23.15125,682.35,4.9065,45.8175,1.91,68.5,6.75,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
96,K_0.375Rb_0.125FA_0.5SrI_3,A-site mixed,2.0325,667,342.37875,1.064,47.8738375,28.29625,631.975,4.41625,51.9875,1.695,57.25,6.125,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
97,Rb_0.375Cs_0.125FA_0.5SrI_3,A-site mixed,2.08625,637.875,331.92875,1.35825,71.1921,27.57,622.6375,4.389,48.9175,1.69125,66.25,6.625,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
98,K_0.25Cs_0.125FA_0.625SrI_3,A-site mixed,2.17625,575.625,343.1425,1.13625,54.548375,23.15125,682.35,4.9065,45.8175,1.91,68.5,6.75,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
99,K_0.5Rb_0.125FA_0.375SrBr_3,A-site mixed,1.905,756.25,340.22875,1.034,47.129,33.26625,578.1875,3.895,57.975,1.47625,48.25,5.625,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
100,K_0.375Rb_0.125Cs_0.125FA_0.375CaI_3,A-site mixed,1.93375,745.125,335.82125,1.16025,58.8548875,32.9075,572.8,3.86525,56.83,1.4725,52.75,5.875,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
101,K_0.625FA_0.375CaI_3,A-site mixed,1.8925,765.25,343.25,0.95,41.3328125,33.45,580.1625,3.89375,58.9375,1.47625,46,5.5,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
102,Rb_0.375FA_0.625CaI_3,A-site mixed,2.185,559.75,338.48625,1.262,60.21105,22.95875,681.8125,4.94,44.075,1.91375,70.75,6.875,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
103,MA_0.875FA_0.125CaBr_3,A-site mixed,2.215,273.5,202.31875,0.75,33.689875,8.6732375,916.65,6.17625,24.49375,2.5525,75.25,7.125,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
104,MA_0.625FA_0.375CaBr_3,A-site mixed,2.305,286.5,245.65625,0.85,36.937625,8.6523125,897.35,6.26875,25.78125,2.5575,79.75,7.375,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
105,MA_0.5FA_0.5CaCl_3,A-site mixed,2.35,293,267.325,0.9,38.5615,8.64185,887.7,6.315,26.425,2.56,82,7.5,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
106,MA_0.875FA_0.125PbCl_3,A-site mixed,2.215,273.5,202.31875,0.75,33.689875,8.6732375,916.65,6.17625,24.49375,2.5525,75.25,7.125,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
107,K_0.125Rb_0.25Cs_0.625PbCl_3,A-site mixed,1.67875,959.375,308.72,1.65925,109.3201125,46.19875,387.9125,2.18375,69.25,0.80125,46,5.5,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
108,K_0.75Rb_0.125Cs_0.125PbCl_3,A-site mixed,1.55125,1012.875,329.37125,1.07025,56.620375,47.8175,411.4375,2.3015,74.7925,0.81625,25.75,4.375,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
109,Rb_0.875Cs_0.125PbCl_3,A-site mixed,1.62625,958.875,311.24375,1.57425,91.3975,46.715,399.5875,2.309,69.0175,0.81625,39.25,5.125,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
110,K_0.25Rb_0.375Cs_0.375SnI_3,A-site mixed,1.63375,972.625,314.51375,1.49075,91.664525,46.7325,396.7125,2.2445,70.5775,0.80875,39.25,5.125,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
111,K_0.125Rb_0.375Cs_0.5SnI_3,A-site mixed,1.6625,961.5,310.10625,1.617,103.3904125,46.37375,391.325,2.21475,69.4325,0.805,43.75,5.375,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
112,K_0.125Rb_0.25Cs_0.625SnI_3,A-site mixed,1.67875,959.375,308.72,1.65925,109.3201125,46.19875,387.9125,2.18375,69.25,0.80125,46,5.5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
113,Rb_0.75Cs_0.25SnI_3,A-site mixed,1.6425,956.75,309.8575,1.6165,97.3272,46.54,396.175,2.278,68.835,0.8125,41.5,5.25,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
114,K_0.375Rb_0.25Cs_0.375SnBr_3,A-site mixed,1.62125,981.625,317.535,1.40675,85.8683375,46.91625,398.6875,2.24325,71.54,0.80875,37,5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
115,K_0.125Rb_0.875SnBr_3,A-site mixed,1.5975,970,315.65125,1.448,79.6716125,47.07375,404.975,2.33875,70.1625,0.82,34.75,4.875,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
116,K_0.25Rb_0.375Cs_0.375SnCl_3,A-site mixed,1.63375,972.625,314.51375,1.49075,91.664525,46.7325,396.7125,2.2445,70.5775,0.80875,39.25,5.125,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
117,K_0.25Rb_0.125Cs_0.625GeI_3,A-site mixed,1.66625,968.375,311.74125,1.57525,103.523925,46.3825,389.8875,2.1825,70.2125,0.80125,43.75,5.375,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
118,Rb_0.125Cs_0.875GeI_3,A-site mixed,1.72375,946.125,302.92625,1.82775,126.9757,45.665,379.1125,2.123,67.9225,0.79375,52.75,5.875,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
119,K_0.375Rb_0.375Cs_0.25GeBr_3,A-site mixed,1.605,983.75,318.92125,1.3645,79.9386375,47.09125,402.1,2.27425,71.7225,0.8125,34.75,4.875,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
120,K_0.25Rb_0.375Cs_0.375PbI_3,A-site mixed,1.63375,972.625,314.51375,1.49075,91.664525,46.7325,396.7125,2.2445,70.5775,0.80875,39.25,5.125,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
121,Rb_0.375Cs_0.625GeBr_3,A-site mixed,1.69125,950.375,305.69875,1.74325,115.1163,46.015,385.9375,2.185,68.2875,0.80125,48.25,5.625,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
122,K_0.625Rb_0.25Cs_0.125GeCl_3,A-site mixed,1.56375,1003.875,326.35,1.15425,62.4165625,47.63375,409.4625,2.30275,73.83,0.81625,28,4.5,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
123,K_0.625Rb_0.125Cs_0.25GeCl_3,A-site mixed,1.58,1001.75,324.96375,1.1965,68.3462625,47.45875,406.05,2.27175,73.6475,0.8125,30.25,4.625,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
124,K_0.625Cs_0.375GeCl_3,A-site mixed,1.59625,999.625,323.5775,1.23875,74.2759625,47.28375,402.6375,2.24075,73.465,0.80875,32.5,4.75,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
125,K_0.75Rb_0.25GeCl_3,A-site mixed,1.535,1015,330.7575,1.028,50.690675,47.9925,414.85,2.3325,74.975,0.82,23.5,4.25,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
126,K_0.625Rb_0.375BaI_3,A-site mixed,1.5475,1006,327.73625,1.112,56.4868625,47.80875,412.875,2.33375,74.0125,0.82,25.75,4.375,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
127,K_0.125Cs_0.875BaI_3,A-site mixed,1.71125,955.125,305.9475,1.74375,121.1795125,45.84875,381.0875,2.12175,68.885,0.79375,50.5,5.75,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
128,K_0.375Rb_0.375Cs_0.25PbBr_3,A-site mixed,1.605,983.75,318.92125,1.3645,79.9386375,47.09125,402.1,2.27425,71.7225,0.8125,34.75,4.875,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
129,Rb_0.75Cs_0.25BaBr_3,A-site mixed,1.6425,956.75,309.8575,1.6165,97.3272,46.54,396.175,2.278,68.835,0.8125,41.5,5.25,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
130,K_0.25Rb_0.375Cs_0.375BaCl_3,A-site mixed,1.63375,972.625,314.51375,1.49075,91.664525,46.7325,396.7125,2.2445,70.5775,0.80875,39.25,5.125,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
131,K_0.125Rb_0.375Cs_0.5BaCl_3,A-site mixed,1.6625,961.5,310.10625,1.617,103.3904125,46.37375,391.325,2.21475,69.4325,0.805,43.75,5.375,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
132,K_0.625Rb_0.125Cs_0.25BaCl_3,A-site mixed,1.58,1001.75,324.96375,1.1965,68.3462625,47.45875,406.05,2.27175,73.6475,0.8125,30.25,4.625,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
133,K_0.75Cs_0.25BaCl_3,A-site mixed,1.5675,1010.75,327.985,1.1125,62.550075,47.6425,408.025,2.2705,74.61,0.8125,28,4.5,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
134,K_0.5Rb_0.25Cs_0.25SrI_3,A-site mixed,1.5925,992.75,321.9425,1.2805,74.14245,47.275,404.075,2.273,72.685,0.8125,32.5,4.75,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
135,K_0.375Cs_0.625SrI_3,A-site mixed,1.65375,977.375,314.7625,1.49125,97.7277375,46.56625,391.8625,2.18125,71.175,0.80125,41.5,5.25,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
136,K_0.5Rb_0.25Cs_0.25SrBr_3,A-site mixed,1.5925,992.75,321.9425,1.2805,74.14245,47.275,404.075,2.273,72.685,0.8125,32.5,4.75,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
137,K_0.375Rb_0.625SrBr_3,A-site mixed,1.5725,988,321.69375,1.28,68.0792375,47.44125,408.925,2.33625,72.0875,0.82,30.25,4.625,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
138,K_0.75Rb_0.125Cs_0.125SrBr_3,A-site mixed,1.55125,1012.875,329.37125,1.07025,56.620375,47.8175,411.4375,2.3015,74.7925,0.81625,25.75,4.375,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
139,K_0.75Rb_0.25SrBr_3,A-site mixed,1.535,1015,330.7575,1.028,50.690675,47.9925,414.85,2.3325,74.975,0.82,23.5,4.25,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
140,K_0.25Rb_0.75SrBr_3,A-site mixed,1.585,979,318.6725,1.364,73.875425,47.2575,406.95,2.3375,71.125,0.82,32.5,4.75,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
141,K_0.75Cs_0.25SrCl_3,A-site mixed,1.5675,1010.75,327.985,1.1125,62.550075,47.6425,408.025,2.2705,74.61,0.8125,28,4.5,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
142,K_0.375Rb_0.375Cs_0.25CaI_3,A-site mixed,1.605,983.75,318.92125,1.3645,79.9386375,47.09125,402.1,2.27425,71.7225,0.8125,34.75,4.875,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
143,K_0.375Cs_0.625CaI_3,A-site mixed,1.65375,977.375,314.7625,1.49125,97.7277375,46.56625,391.8625,2.18125,71.175,0.80125,41.5,5.25,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
144,Rb_0.125Cs_0.875CaBr_3,A-site mixed,1.72375,946.125,302.92625,1.82775,126.9757,45.665,379.1125,2.123,67.9225,0.79375,52.75,5.875,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
145,K_0.25Rb_0.375Cs_0.375CaCl_3,A-site mixed,1.63375,972.625,314.51375,1.49075,91.664525,46.7325,396.7125,2.2445,70.5775,0.80875,39.25,5.125,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
146,K_0.25Rb_0.25Cs_0.5CaCl_3,A-site mixed,1.65,970.5,313.1275,1.533,97.594225,46.5575,393.3,2.2135,70.395,0.805,41.5,5.25,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
147,K_0.125Rb_0.5Cs_0.375CaCl_3,A-site mixed,1.64625,963.625,311.4925,1.57475,97.4607125,46.54875,394.7375,2.24575,69.615,0.80875,41.5,5.25,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
148,K_0.375Rb_0.125Cs_0.5CaCl_3,A-site mixed,1.6375,979.5,316.14875,1.449,91.7980375,46.74125,395.275,2.21225,71.3575,0.805,39.25,5.125,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
149,Rb_0.625Cs_0.375CaCl_3,A-site mixed,1.65875,954.625,308.47125,1.65875,103.2569,46.365,392.7625,2.247,68.6525,0.80875,43.75,5.375,1,1,1,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
150,K_0.25Rb_0.25Cs_0.125MA_0.375PbI_3,A-site mixed,1.81125,716.625,267.79375,1.09425,59.77945,32.7551375,599.775,3.72775,53.93625,1.465,48.25,5.625,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
151,K_0.625MA_0.375PbCl_3,A-site mixed,1.7575,745.75,278.24375,0.8,36.4611875,33.4813875,609.1125,3.755,57.00625,1.46875,39.25,5.125,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
152,K_0.125Rb_0.125MA_0.75PbCl_3,A-site mixed,2.0175,449.5,216.66625,0.824,39.6202625,18.419025,797.45,5.18125,36.15,2.1175,61.75,6.375,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
153,K_0.5MA_0.5SnI_3,A-site mixed,1.84,650,258.725,0.78,35.58215,28.52185,672.55,4.23,50.375,1.685,46,5.5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
154,K_0.5MA_0.5SnBr_3,A-site mixed,1.84,650,258.725,0.78,35.58215,28.52185,672.55,4.23,50.375,1.685,46,5.5,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
155,Rb_0.375Cs_0.25MA_0.375SnCl_3,A-site mixed,1.8525,696.5,260.365,1.3045,77.301525,32.2126375,592.4125,3.69925,51.82875,1.46125,55,6,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
156,K_0.25Rb_0.125MA_0.625SnCl_3,A-site mixed,1.935,545.25,236.185,0.844,40.4993,23.3785625,734.0125,4.70625,42.78125,1.90125,55,6,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.81,239.18,172.17,3.214,35.4527,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
157,Rb_0.375Cs_0.125MA_0.5PbI_3,A-site mixed,1.90625,611.875,245.25375,1.15825,64.6966,27.61185,661.2375,4.204,46.3425,1.68125,57.25,6.125,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9045,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
158,K_0.25Rb_0.25Cs_0.125MA_0.375GeBr_3,A-site mixed,1.81125,716.625,267.79375,1.09425,59.77945,32.7551375,599.775,3.72775,53.93625,1.465,48.25,5.625,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
159,Rb_0.375Cs_0.25MA_0.375GeBr_3,A-site mixed,1.8525,696.5,260.365,1.3045,77.301525,32.2126375,592.4125,3.69925,51.82875,1.46125,55,6,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
160,Rb_0.5Cs_0.125MA_0.375GeBr_3,A-site mixed,1.83625,698.625,261.75125,1.26225,71.371825,32.3876375,595.825,3.73025,52.01125,1.465,52.75,5.875,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4,17,7,1
