56,RbBaBr3,Rb,Ba,Br,6.319,0.543,6.319076698,0.594608704,3.724,4.8505,1.59801209,3.670583475,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
57,RbBaCl3,Rb,Ba,Cl,6.023,0.631,6.022957642,0.676276964,4.336,5.6027,1.526198421,3.208432064,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
58,RbSrI3,Rb,Sr,I,6.436,2.499,6.436100642,2.488577258,3.333,4.3016,1.74317699,4.021720391,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
59,RbSrBr3,Rb,Sr,Br,5.996,0.199,5.996477447,0.205744682,3.879,5.0275,1.632592757,3.513126576,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
60,RbSrCl3,Rb,Sr,Cl,5.709,0.174,5.709317207,0.198990335,4.605,5.8987,1.550884689,3.131786795,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
61,RbCaI3,Rb,Ca,I,6.189,2.464,6.188850245,2.439177047,3.441,4.4137,1.819958263,4.149627765,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
62,RbCaBr3,Rb,Ca,Br,5.721,-0.036,5.720572312,-0.044495694,4.082,5.2453,1.699082158,3.46018323,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
63,RbCaCl3,Rb,Ca,Cl,5.429,-0.112,5.428961118,-0.118502053,4.949,6.2632,1.606291263,3.15001151,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
64,RbGeI3,Rb,Ge,I,5.968,2.395,6.07688323,2.443084795,0.581,1.2609,3.005494502,5.652756851,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
65,RbGeBr3,Rb,Ge,Br,5.572,-0.13,5.658098797,-0.03972239,0.676,1.4825,2.605985044,5.532817652,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
